Temperature,Humidity,Smoke_ADC,CO_ADC,Flame,LDR_ADC,LDR_Flicker,Motion,Label
59.74,30.47,1586.0,1010.0,1,310.0,576.5,1,1
43.14,60.46,2012.0,88.0,0,1131.0,66.9,1,0
52.66,21.6,2250.0,1908.0,0,3629.0,78.5,1,1
66.74,12.62,2224.0,2043.0,0,2129.0,56.3,1,1
61.16,18.26,1708.0,2936.0,0,1734.0,27.3,0,1
98.81,40.08,2704.0,1972.0,1,142.0,347.3,0,1
23.44,35.53,299.0,334.0,0,2985.0,39.1,1,0
44.76,72.4,1003.0,448.0,0,3117.0,13.0,1,0
61.2,39.23,1829.0,1497.0,0,1472.0,66.2,0,1
80.63,36.0,1477.0,1657.0,0,2705.0,65.5,0,1
29.37,62.17,183.0,381.0,0,3067.0,7.2,1,0
28.62,64.46,7.0,198.0,0,2009.0,70.5,0,0
136.7,29.76,3837.0,4067.0,1,351.0,838.7,1,2
142.71,33.33,3512.0,2991.0,1,203.0,607.5,1,2
188.68,15.04,2873.0,3300.0,1,104.0,327.2,1,2
88.99,39.66,2821.0,2804.0,0,2870.0,19.8,0,1
32.46,81.68,1642.0,232.0,0,2362.0,76.4,1,0
23.36,36.37,77.0,322.0,0,1314.0,7.4,1,0
46.63,56.8,1500.0,415.0,0,2073.0,27.2,1,0
114.33,19.88,3870.0,3404.0,1,159.0,778.4,0,2
23.06,42.75,23.0,344.0,0,1479.0,45.8,0,0
60.97,22.72,2424.0,1583.0,0,1412.0,15.4,0,1
173.22,33.51,3226.0,3273.0,1,318.0,263.7,1,2
98.06,21.8,2953.0,2794.0,0,2942.0,67.3,0,1
119.31,19.14,3923.0,3829.0,1,332.0,363.3,1,2
39.91,74.58,670.0,440.0,0,1049.0,2.6,1,0
84.21,48.92,973.0,889.0,0,2228.0,16.6,0,1
127.75,6.24,4057.0,3135.0,1,311.0,633.2,0,2
85.07,30.75,903.0,961.0,0,857.0,76.9,0,1
80.58,23.35,2065.0,2777.0,1,85.0,405.0,0,1
35.69,58.97,2114.0,437.0,0,948.0,68.3,1,0
18.4,45.62,27.0,3.0,0,3253.0,24.7,1,0
21.82,55.03,208.0,79.0,0,3189.0,5.6,0,0
135.54,14.31,3399.0,3288.0,1,236.0,774.8,1,2
147.97,33.82,3324.0,2882.0,1,211.0,370.3,0,2
159.56,30.83,3203.0,4073.0,1,150.0,717.5,0,2
33.71,79.67,1573.0,458.0,0,818.0,13.7,1,0
18.79,54.12,179.0,266.0,0,828.0,70.3,1,0
85.79,30.96,2318.0,1015.0,0,2600.0,16.4,1,1
30.89,55.68,1411.0,109.0,0,1582.0,44.3,1,0
59.88,69.79,1563.0,62.0,0,3603.0,70.7,1,0
87.0,40.45,1555.0,2882.0,1,245.0,609.0,0,1
86.68,36.31,2240.0,2071.0,0,1028.0,17.3,1,1
57.86,63.79,1636.0,28.0,0,2305.0,17.5,1,0
42.17,50.29,1636.0,914.0,0,2784.0,58.8,1,1
109.59,27.91,2962.0,3773.0,1,336.0,431.7,0,2
64.55,46.69,1814.0,954.0,0,1553.0,39.9,1,1
66.95,23.24,1168.0,1970.0,0,3608.0,10.7,1,1
193.67,24.53,3288.0,2959.0,1,105.0,637.6,0,2
61.46,60.57,912.0,451.0,0,2212.0,2.7,1,0
94.57,18.58,3345.0,3725.0,1,259.0,219.5,0,2
174.48,23.82,3424.0,3462.0,1,141.0,739.9,1,2
25.66,40.61,169.0,53.0,0,2418.0,33.2,0,0
82.33,23.46,2649.0,1626.0,0,1936.0,36.8,0,1
47.88,39.66,1316.0,1934.0,1,155.0,661.0,1,1
130.29,20.53,3222.0,4010.0,1,375.0,285.9,0,2
18.94,45.82,218.0,255.0,0,3514.0,36.6,0,0
27.47,64.49,18.0,361.0,0,1778.0,13.3,1,0
61.11,62.79,1797.0,23.0,0,2166.0,19.1,1,0
64.43,65.11,2106.0,458.0,0,3591.0,11.0,1,0
56.24,63.21,1442.0,318.0,0,1861.0,25.1,1,0
85.45,15.87,2587.0,2486.0,0,2867.0,27.6,1,1
92.7,19.22,3140.0,1824.0,1,323.0,216.0,1,1
42.46,85.5,905.0,453.0,0,3673.0,58.8,1,0
196.75,13.36,3536.0,3376.0,1,319.0,891.7,1,2
92.63,10.09,1922.0,2031.0,1,318.0,775.6,0,1
80.12,35.89,2892.0,2002.0,0,3401.0,69.0,0,1
28.9,39.51,76.0,303.0,0,3226.0,43.7,0,0
88.22,22.86,2042.0,1638.0,1,211.0,762.7,1,1
51.86,67.02,1628.0,169.0,0,1523.0,62.1,1,0
109.3,12.79,1955.0,2400.0,0,3393.0,42.3,0,1
56.23,59.13,2134.0,208.0,0,1191.0,66.5,1,0
54.88,30.64,1636.0,2235.0,1,362.0,551.5,1,1
25.09,49.71,219.0,102.0,0,3625.0,73.8,1,0
80.55,46.11,1746.0,823.0,0,3146.0,57.9,1,1
82.77,23.3,1640.0,2099.0,0,1352.0,73.1,1,1
31.46,86.81,1373.0,456.0,0,3639.0,43.7,1,0
97.12,40.49,2697.0,2966.0,1,112.0,502.1,0,1
23.18,54.57,169.0,258.0,0,3327.0,73.2,1,0
130.95,5.81,2866.0,3444.0,1,348.0,759.2,1,2
84.72,38.41,1372.0,1914.0,0,1209.0,32.4,1,1
41.89,80.18,2065.0,130.0,0,2297.0,35.4,1,0
176.11,18.76,3296.0,3458.0,1,107.0,490.7,0,2
74.45,45.38,1440.0,1233.0,1,190.0,277.0,0,1
148.79,30.65,3852.0,3400.0,1,177.0,555.4,1,2
55.49,85.28,980.0,404.0,0,1731.0,55.2,1,0
88.36,29.66,948.0,1947.0,0,1154.0,44.5,0,1
57.76,71.92,679.0,320.0,0,2354.0,7.4,1,0
31.76,58.56,1349.0,72.0,0,1893.0,32.5,1,0
19.46,51.76,85.0,94.0,0,1081.0,19.1,1,0
147.81,32.46,3918.0,3021.0,1,321.0,879.6,0,2
68.86,14.71,2704.0,2180.0,0,3034.0,13.2,1,1
59.79,71.87,1088.0,230.0,0,2149.0,40.5,1,0
85.95,39.91,1313.0,1755.0,0,2307.0,25.7,0,1
84.42,49.25,1929.0,1475.0,0,2909.0,47.7,0,1
20.95,63.97,120.0,119.0,0,1877.0,7.5,1,0
75.95,33.29,2751.0,1870.0,1,92.0,668.7,0,1
102.85,40.91,1815.0,1714.0,0,2193.0,26.4,1,1
58.01,30.35,1862.0,2008.0,0,972.0,51.5,0,1
47.57,36.09,2152.0,1072.0,0,3132.0,51.9,1,1
193.15,28.72,4030.0,2867.0,1,253.0,232.4,1,2
87.71,38.04,1421.0,1508.0,0,932.0,5.9,0,1
107.75,41.77,2043.0,2486.0,1,100.0,258.5,1,1
85.89,37.87,1053.0,1474.0,0,3484.0,49.9,0,1
53.09,20.52,2631.0,2697.0,1,197.0,489.1,0,1
70.53,16.84,1636.0,1965.0,0,2139.0,41.7,0,1
69.61,20.63,3283.0,2723.0,0,3491.0,67.9,0,1
26.75,62.88,149.0,119.0,0,3479.0,65.8,0,0
150.67,31.72,3551.0,3210.0,1,245.0,548.6,0,2
24.55,36.67,211.0,141.0,0,1164.0,23.7,1,0
159.2,12.38,3188.0,2842.0,1,179.0,541.0,0,2
39.46,84.08,2133.0,67.0,0,2260.0,65.3,1,0
135.49,11.0,2882.0,3218.0,1,273.0,461.7,1,2
25.08,44.68,203.0,321.0,0,2716.0,24.3,0,0
19.22,60.53,73.0,377.0,0,3433.0,45.9,0,0
155.62,6.3,3180.0,2989.0,1,323.0,334.1,1,2
84.58,44.87,1201.0,901.0,0,2446.0,3.3,0,1
69.05,16.43,2046.0,1909.0,0,2097.0,74.9,1,1
113.48,16.47,3213.0,3326.0,1,335.0,735.6,1,2
70.47,31.96,2319.0,930.0,0,2045.0,65.4,0,1
70.53,31.84,2535.0,2141.0,0,3798.0,31.0,1,1
68.65,36.74,1266.0,1341.0,0,2486.0,57.7,1,1
165.85,10.4,3068.0,3933.0,1,169.0,399.4,1,2
75.02,40.65,3117.0,2422.0,1,191.0,715.5,0,1
63.9,80.43,2058.0,468.0,0,1652.0,20.9,1,0
71.78,54.26,1332.0,1049.0,0,2039.0,18.9,1,1
63.01,88.7,1726.0,447.0,0,2328.0,20.0,1,0
92.78,23.98,2763.0,2538.0,0,1125.0,11.8,1,1
108.12,38.14,2657.0,2833.0,0,3177.0,24.6,0,1
74.34,42.76,2283.0,2567.0,0,2889.0,55.6,1,1
66.86,38.31,1356.0,1155.0,0,2837.0,54.4,0,1
31.65,68.47,1214.0,76.0,0,2516.0,74.5,1,0
61.44,32.5,1864.0,1272.0,0,3098.0,10.8,1,1
176.48,9.39,3755.0,3987.0,1,92.0,525.6,1,2
71.67,50.89,2157.0,877.0,1,387.0,451.3,1,1
22.92,56.11,160.0,91.0,0,2059.0,67.7,1,0
109.55,43.61,3372.0,2499.0,0,2558.0,52.3,0,1
108.68,22.32,2859.0,3054.0,1,106.0,235.8,1,2
28.52,35.84,136.0,154.0,0,2806.0,1.7,0,0
76.81,19.29,3345.0,2332.0,0,1061.0,34.7,1,1
63.71,10.51,2043.0,2986.0,1,110.0,295.5,1,1
21.85,57.72,120.0,164.0,0,2942.0,33.5,1,0
25.24,52.69,222.0,71.0,0,1974.0,49.6,0,0
29.0,62.71,166.0,329.0,0,2171.0,77.5,1,0
18.98,54.07,67.0,6.0,0,1392.0,75.4,0,0
20.03,62.56,202.0,349.0,0,1865.0,50.2,0,0
80.05,14.32,1793.0,1622.0,0,2033.0,26.9,1,1
83.21,18.69,1515.0,2628.0,1,342.0,291.3,1,1
20.43,40.01,6.0,281.0,0,974.0,38.0,0,0
102.52,22.87,3307.0,3562.0,1,219.0,352.0,0,2
49.69,84.5,707.0,79.0,0,892.0,16.6,1,0
78.2,21.82,1519.0,1430.0,0,2685.0,18.4,1,1
19.04,61.19,78.0,202.0,0,2461.0,78.6,1,0
25.73,49.61,68.0,232.0,0,2881.0,69.4,1,0
36.11,74.12,1819.0,201.0,0,1352.0,38.4,1,0
72.28,31.47,1620.0,1295.0,0,955.0,64.1,1,1
63.99,40.05,1150.0,1751.0,0,2849.0,79.7,0,1
61.39,44.42,814.0,1245.0,0,1531.0,47.3,1,1
73.79,36.61,2236.0,854.0,1,346.0,367.2,0,1
149.42,27.97,3321.0,3328.0,1,196.0,505.9,1,2
109.42,19.8,3467.0,3522.0,1,104.0,600.7,0,2
21.59,59.85,163.0,93.0,0,3056.0,4.1,1,0
24.02,50.6,266.0,354.0,0,1732.0,56.2,1,0
43.18,78.02,2104.0,12.0,0,2522.0,21.2,1,0
95.89,39.23,2516.0,1680.0,0,1995.0,12.3,1,1
54.58,27.42,1694.0,1513.0,1,100.0,663.6,1,1
85.42,25.05,2334.0,1871.0,1,132.0,378.5,1,1
47.51,71.31,1170.0,270.0,0,2015.0,18.8,1,0
46.18,89.4,1212.0,326.0,0,1631.0,9.5,1,0
54.16,89.24,1916.0,122.0,0,1555.0,55.4,1,0
30.49,70.31,1598.0,232.0,0,841.0,54.7,1,0
51.2,81.68,1288.0,454.0,0,1590.0,48.8,1,0
26.95,47.06,163.0,218.0,0,3263.0,77.4,0,0
143.92,6.27,2845.0,2809.0,1,204.0,283.2,1,2
56.87,32.62,2162.0,804.0,0,846.0,55.0,1,1
57.37,25.17,2013.0,1761.0,1,146.0,685.2,1,1
64.51,44.99,2435.0,1271.0,0,3670.0,37.9,1,1
45.99,84.49,1066.0,146.0,0,3378.0,45.2,1,0
21.21,62.82,238.0,344.0,0,2729.0,51.6,1,0
197.29,16.08,2957.0,3181.0,1,121.0,462.3,1,2
55.81,75.82,1747.0,63.0,0,1292.0,21.8,1,0
120.01,28.25,3272.0,3162.0,1,336.0,553.2,1,2
86.13,28.59,870.0,1589.0,0,2905.0,40.4,1,1
53.22,76.82,1299.0,19.0,0,3653.0,60.5,1,0
23.51,37.35,26.0,260.0,0,3733.0,31.4,1,0
173.94,29.27,3978.0,2940.0,1,186.0,284.6,0,2
25.95,37.15,67.0,324.0,0,1291.0,10.7,1,0
29.29,55.31,34.0,377.0,0,3584.0,48.2,1,0
55.56,79.61,640.0,476.0,0,3536.0,71.8,1,0
104.29,12.06,3420.0,2936.0,0,2656.0,74.7,0,1
39.77,71.89,942.0,359.0,0,3042.0,64.2,1,0
104.6,27.19,3980.0,2941.0,1,78.0,800.7,0,2
18.11,60.6,208.0,97.0,0,3406.0,50.1,0,0
133.93,15.94,3347.0,3660.0,1,322.0,413.7,0,2
95.28,44.86,2082.0,2921.0,0,974.0,65.1,1,1
54.5,86.3,969.0,103.0,0,2219.0,25.2,1,0
26.19,50.44,29.0,249.0,0,3432.0,22.5,1,0
83.42,34.2,1579.0,2340.0,0,3596.0,4.5,0,1
89.1,42.9,2749.0,2456.0,0,1681.0,0.5,1,1
25.94,54.9,212.0,186.0,0,2784.0,5.3,1,0
66.0,33.0,1963.0,901.0,0,2965.0,36.8,1,1
149.6,23.92,2889.0,2721.0,1,302.0,641.5,1,2
129.72,15.67,2895.0,3364.0,1,190.0,268.0,0,2
26.24,37.17,124.0,334.0,0,3353.0,75.9,0,0
31.89,73.1,715.0,285.0,0,2284.0,21.2,1,0
66.34,47.42,1910.0,1844.0,0,839.0,79.1,0,1
51.89,29.41,3381.0,2025.0,0,1828.0,27.7,1,1
184.52,11.21,3699.0,3592.0,1,122.0,447.9,0,2
53.25,35.0,1863.0,1353.0,0,3565.0,29.2,0,1
106.04,43.57,2812.0,1592.0,1,282.0,237.9,0,1
95.65,31.02,2778.0,1739.0,0,1081.0,19.2,1,1
27.18,58.48,258.0,129.0,0,1387.0,76.8,0,0
18.19,57.57,163.0,198.0,0,2209.0,29.9,1,0
88.64,42.56,1880.0,1682.0,0,3633.0,12.2,1,1
38.25,76.14,632.0,297.0,0,1589.0,49.2,1,0
34.13,62.89,1065.0,127.0,0,2923.0,65.7,1,0
27.37,42.36,236.0,113.0,0,922.0,76.2,0,0
21.35,43.0,169.0,152.0,0,2331.0,4.0,1,0
43.01,34.22,1130.0,1169.0,0,2325.0,39.2,0,1
56.61,52.97,2418.0,1793.0,0,2217.0,48.7,1,1
55.5,61.18,1992.0,282.0,0,1383.0,53.3,1,0
91.07,28.22,2187.0,1809.0,0,2837.0,52.5,0,1
86.88,54.46,1914.0,1048.0,0,3600.0,56.5,1,1
93.57,26.63,3016.0,4008.0,1,94.0,286.6,1,2
25.95,60.94,110.0,77.0,0,2779.0,52.5,0,0
168.25,22.39,2914.0,2570.0,1,361.0,897.8,1,2
34.42,69.14,739.0,347.0,0,907.0,29.2,1,0
51.17,88.45,1861.0,3.0,0,2720.0,75.9,1,0
80.4,11.82,3058.0,1814.0,0,1536.0,6.6,0,1
85.84,36.03,1727.0,2925.0,0,3328.0,37.9,0,1
62.61,22.62,2213.0,1647.0,0,2799.0,47.0,0,1
80.19,42.31,2600.0,1585.0,0,3493.0,78.6,1,1
70.14,38.8,3171.0,2557.0,1,174.0,726.4,1,1
182.89,32.56,3381.0,3156.0,1,198.0,872.1,0,2
129.39,15.59,3389.0,3522.0,1,122.0,717.6,0,2
88.72,45.74,1373.0,884.0,0,2953.0,13.1,1,1
18.74,59.28,206.0,71.0,0,3407.0,48.1,1,0
167.65,31.06,2949.0,2979.0,1,324.0,761.4,1,2
78.03,48.17,997.0,977.0,0,2363.0,35.2,0,1
29.94,63.66,62.0,241.0,0,3699.0,56.9,0,0
18.33,57.23,286.0,134.0,0,2623.0,19.5,1,0
19.18,49.98,122.0,172.0,0,2720.0,32.2,0,0
86.62,10.39,2893.0,2155.0,0,1873.0,17.7,0,1
57.21,79.04,1401.0,220.0,0,2576.0,50.6,1,0
52.7,87.46,1241.0,491.0,0,3096.0,26.7,1,0
70.64,12.25,2319.0,2734.0,0,2883.0,39.6,1,1
36.44,87.2,1970.0,366.0,0,2209.0,75.5,1,0
122.16,16.99,3814.0,2642.0,1,153.0,583.2,0,2
48.7,27.38,1521.0,1567.0,0,3174.0,26.6,0,1
43.0,20.59,1577.0,1191.0,0,3234.0,10.2,1,1
52.11,72.68,729.0,494.0,0,3135.0,61.1,1,0
57.24,58.89,2099.0,335.0,0,3502.0,78.9,1,0
61.7,68.79,1968.0,108.0,0,3001.0,43.2,1,0
53.68,85.02,1762.0,246.0,0,1975.0,30.3,1,0
58.21,16.18,2894.0,2835.0,1,147.0,390.2,0,1
103.33,28.0,2448.0,1932.0,0,1375.0,5.8,1,1
26.13,46.74,71.0,102.0,0,3596.0,12.4,1,0
68.94,24.18,952.0,820.0,1,90.0,545.6,0,1
86.11,32.91,1379.0,1280.0,0,1031.0,43.7,0,1
24.34,60.71,170.0,12.0,0,2098.0,75.4,1,0
103.55,42.68,2805.0,2931.0,0,3793.0,30.0,1,1
53.57,10.05,2557.0,2509.0,0,2640.0,52.5,1,1
26.62,62.36,59.0,115.0,0,3726.0,40.3,1,0
54.28,76.51,1069.0,22.0,0,3539.0,0.9,1,0
76.93,10.34,3234.0,2086.0,0,852.0,29.6,0,1
79.09,36.11,2465.0,2869.0,1,57.0,429.9,0,1
63.29,76.46,1027.0,194.0,0,2050.0,10.8,1,0
86.44,27.95,2100.0,2870.0,0,2763.0,35.3,1,1
140.51,14.24,2952.0,3683.0,1,280.0,518.4,1,2
140.29,5.01,3706.0,3388.0,1,179.0,344.7,0,2
63.32,73.65,1932.0,127.0,0,3387.0,49.2,1,0
88.28,41.11,2488.0,2985.0,0,2260.0,46.1,0,1
144.48,17.78,3342.0,3991.0,1,355.0,763.2,0,2
82.25,49.64,979.0,1006.0,0,1961.0,6.1,0,1
84.19,37.42,2838.0,2653.0,0,2093.0,56.7,0,1
124.99,15.43,3373.0,3354.0,1,177.0,423.0,1,2
132.9,8.82,3494.0,3726.0,1,347.0,619.1,0,2
44.42,70.13,1949.0,96.0,0,1989.0,16.7,1,0
36.16,83.46,1730.0,411.0,0,3260.0,5.9,1,0
53.56,20.12,2114.0,1705.0,0,2535.0,4.3,0,1
145.51,6.47,2820.0,3170.0,1,67.0,608.5,0,2
30.75,64.76,651.0,287.0,0,2412.0,7.5,1,0
73.96,54.32,2334.0,1759.0,0,2963.0,28.5,1,1
26.0,35.48,135.0,228.0,0,3410.0,47.5,1,0
68.31,28.76,3423.0,1785.0,0,3306.0,60.7,1,1
24.76,58.19,212.0,163.0,0,1717.0,75.0,0,0
166.24,10.57,2858.0,3248.0,1,264.0,462.5,1,2
58.81,73.19,879.0,71.0,0,2815.0,45.1,1,0
37.63,65.2,753.0,359.0,0,3099.0,63.2,1,0
32.11,55.81,1552.0,93.0,0,1038.0,26.2,1,0
19.65,63.32,219.0,131.0,0,2197.0,42.1,1,0
20.34,49.53,221.0,5.0,0,2326.0,62.9,1,0
20.77,59.89,151.0,211.0,0,1894.0,38.5,0,0
58.3,82.94,1522.0,175.0,0,2622.0,65.1,1,0
194.99,16.58,3714.0,3583.0,1,181.0,563.1,0,2
101.04,36.02,1901.0,1992.0,0,2981.0,77.6,1,1
92.22,12.29,3414.0,1797.0,0,2307.0,14.1,1,1
28.17,45.24,75.0,126.0,0,3721.0,9.8,1,0
50.3,86.35,1765.0,26.0,0,1982.0,77.0,1,0
189.95,18.84,2833.0,3902.0,1,311.0,746.2,0,2
107.54,25.17,3017.0,2860.0,1,320.0,591.1,0,2
111.81,5.41,3399.0,4064.0,1,229.0,638.4,0,2
91.63,16.53,1638.0,2020.0,0,1931.0,67.5,0,1
24.0,44.31,190.0,223.0,0,1569.0,21.4,1,0
56.97,36.7,2889.0,2156.0,0,3088.0,43.9,1,1
68.24,18.0,3209.0,2972.0,1,379.0,773.4,0,1
51.33,38.8,1696.0,1977.0,0,3382.0,43.7,1,1
22.9,60.8,100.0,308.0,0,1298.0,33.9,0,0
47.26,69.96,1857.0,471.0,0,3152.0,0.3,1,0
175.82,19.18,2903.0,3100.0,1,51.0,689.3,1,2
53.9,82.55,1517.0,314.0,0,860.0,65.2,1,0
175.65,6.3,3396.0,3009.0,1,287.0,819.0,0,2
44.05,38.4,1539.0,1512.0,0,2566.0,18.5,1,1
168.38,33.86,2818.0,3429.0,1,283.0,396.2,1,2
53.08,27.31,2079.0,2746.0,0,1411.0,29.1,0,1
22.9,52.42,90.0,68.0,0,1953.0,10.7,1,0
88.72,37.64,2358.0,825.0,0,3403.0,46.5,0,1
28.32,52.66,242.0,320.0,0,1983.0,32.8,1,0
119.78,20.1,3747.0,3793.0,1,203.0,686.7,1,2
86.16,33.2,2637.0,1589.0,0,2308.0,77.4,1,1
108.12,29.0,3046.0,2743.0,1,163.0,771.7,0,2
80.7,10.51,1533.0,2090.0,0,3262.0,36.6,1,1
59.29,67.48,2191.0,137.0,0,2240.0,32.7,1,0
58.89,66.76,1528.0,484.0,0,3209.0,70.0,1,0
45.87,53.96,1829.0,1120.0,0,1874.0,22.6,0,1
47.47,55.4,2095.0,187.0,0,2163.0,31.3,1,0
103.96,19.27,1983.0,1591.0,0,2750.0,37.7,1,1
51.77,29.98,1523.0,1028.0,1,281.0,645.9,0,1
74.71,14.27,1692.0,1954.0,0,1124.0,78.3,0,1
79.78,26.99,1831.0,1083.0,0,2227.0,48.2,0,1
170.42,12.53,3386.0,3551.0,1,92.0,849.8,1,2
181.57,22.63,3783.0,2511.0,1,68.0,487.8,0,2
83.82,41.38,2164.0,914.0,1,385.0,602.4,1,1
113.22,13.31,3987.0,3592.0,1,386.0,736.1,0,2
45.68,53.9,2166.0,1099.0,0,2172.0,61.8,1,1
130.82,22.41,3367.0,3919.0,1,89.0,611.7,1,2
23.16,35.94,95.0,272.0,0,3054.0,39.5,1,0
95.96,12.56,4066.0,3067.0,1,317.0,625.4,1,2
88.43,28.59,1167.0,1648.0,0,3140.0,19.1,0,1
73.03,37.74,1781.0,1823.0,0,3013.0,36.2,1,1
53.59,36.18,1942.0,2820.0,0,1170.0,39.9,1,1
50.68,28.88,1081.0,960.0,1,316.0,233.0,0,1
26.35,56.65,271.0,194.0,0,3555.0,29.7,1,0
171.71,7.4,3805.0,3297.0,1,207.0,745.2,1,2
57.66,20.91,2062.0,1643.0,0,1900.0,72.8,1,1
78.1,44.03,1638.0,2502.0,0,3794.0,18.1,0,1
173.53,6.95,3265.0,3433.0,1,229.0,794.3,1,2
64.92,16.88,2739.0,1712.0,1,348.0,710.3,0,1
54.5,89.82,669.0,264.0,0,1516.0,61.2,1,0
47.95,33.99,1979.0,804.0,0,881.0,67.7,1,1
54.36,33.34,2614.0,2881.0,1,244.0,416.4,0,1
64.66,74.57,1643.0,317.0,0,1349.0,78.2,1,0
105.4,43.04,3390.0,2445.0,0,2045.0,66.2,1,1
88.76,28.84,1552.0,1479.0,0,3683.0,32.5,0,1
83.86,37.1,2488.0,1831.0,0,1537.0,44.6,1,1
90.92,29.59,2825.0,2931.0,1,297.0,363.1,0,1
194.46,32.84,3056.0,3617.0,1,380.0,806.5,1,2
69.88,26.01,2187.0,2139.0,1,255.0,707.6,1,1
177.76,24.02,3513.0,3891.0,1,234.0,494.3,1,2
19.06,57.76,250.0,281.0,0,2740.0,25.6,0,0
41.75,34.72,2054.0,1718.0,0,2222.0,21.4,0,1
63.19,33.47,1075.0,1771.0,0,3794.0,11.0,1,1
120.22,28.67,3179.0,3000.0,1,130.0,633.6,1,2
67.82,41.61,2194.0,898.0,1,233.0,245.2,1,1
52.87,72.63,893.0,89.0,0,3140.0,20.4,1,0
19.41,36.28,95.0,307.0,0,1272.0,58.0,1,0
92.49,16.09,2565.0,2659.0,0,3421.0,38.6,0,1
50.94,46.52,2185.0,993.0,0,2052.0,26.5,1,1
62.59,35.49,1368.0,1972.0,0,1852.0,9.7,0,1
60.25,28.76,1867.0,2181.0,0,3324.0,74.2,1,1
98.31,27.3,1972.0,2792.0,1,367.0,254.6,0,1
27.56,44.72,118.0,308.0,0,2953.0,2.0,1,0
19.88,38.85,9.0,184.0,0,2030.0,39.2,1,0
51.01,22.05,1838.0,1876.0,0,1419.0,16.7,0,1
29.42,52.32,241.0,293.0,0,1157.0,62.2,1,0
108.43,24.49,3274.0,1859.0,1,294.0,535.9,0,1
72.76,31.57,2263.0,967.0,0,1614.0,7.6,0,1
23.73,55.51,168.0,363.0,0,1018.0,39.8,0,0
160.94,17.56,3799.0,4009.0,1,106.0,212.4,1,2
57.67,28.04,3088.0,2000.0,0,2469.0,62.2,1,1
127.77,8.03,3297.0,3502.0,1,241.0,569.7,1,2
18.93,47.35,274.0,28.0,0,3040.0,69.1,0,0
62.75,17.4,3140.0,2622.0,0,2058.0,50.0,1,1
34.5,71.85,1563.0,286.0,0,1291.0,19.6,1,0
39.44,66.76,1530.0,210.0,0,3094.0,28.5,1,0
97.58,39.9,2105.0,2966.0,0,1555.0,39.6,1,1
67.38,49.89,1978.0,1261.0,0,3512.0,12.5,0,1
27.5,50.37,115.0,134.0,0,3736.0,53.8,0,0
51.41,72.45,2046.0,23.0,0,3303.0,76.4,1,0
78.77,21.66,3313.0,1954.0,0,1431.0,67.5,0,1
90.46,16.13,2833.0,1515.0,1,351.0,247.4,0,1
80.69,35.76,1568.0,1085.0,1,58.0,402.2,1,1
134.04,32.78,3151.0,3147.0,1,382.0,354.9,1,2
54.16,59.63,1151.0,294.0,0,1783.0,29.8,1,0
45.23,34.7,1318.0,1951.0,0,3218.0,72.9,0,1
82.34,24.51,2077.0,1749.0,0,2860.0,6.1,0,1
81.06,38.1,1259.0,1993.0,1,384.0,876.5,1,1
86.71,42.5,3273.0,1758.0,1,166.0,752.8,1,1
161.51,21.86,3326.0,3479.0,1,87.0,700.7,0,2
38.68,76.56,1381.0,317.0,0,1200.0,4.1,1,0
72.05,49.78,1929.0,1586.0,0,2571.0,1.2,1,1
52.58,85.52,2152.0,104.0,0,3373.0,78.9,1,0
70.26,30.01,2660.0,2717.0,0,2967.0,12.1,0,1
26.99,52.4,169.0,141.0,0,2529.0,63.8,0,0
57.68,68.73,777.0,355.0,0,2997.0,40.0,1,0
55.38,47.06,1964.0,1409.0,0,2087.0,41.9,1,1
67.46,52.97,1625.0,979.0,0,2325.0,30.0,0,1
33.56,72.02,858.0,397.0,0,1963.0,56.5,1,0
122.01,24.53,2873.0,3693.0,1,244.0,359.1,1,2
50.53,88.55,917.0,82.0,0,1156.0,31.5,1,0
32.8,75.31,1317.0,54.0,0,1012.0,77.3,1,0
186.16,22.49,2915.0,2795.0,1,386.0,390.1,0,2
166.72,21.37,3405.0,2820.0,1,379.0,766.9,0,2
70.89,20.99,1026.0,1598.0,0,2068.0,1.5,1,1
53.27,28.27,959.0,858.0,0,3024.0,36.9,0,1
79.45,42.05,1231.0,1637.0,0,1820.0,21.1,0,1
100.55,35.09,2648.0,2333.0,0,1691.0,7.7,1,1
43.62,81.57,2170.0,163.0,0,2294.0,37.2,1,0
45.24,45.0,2366.0,1684.0,0,1069.0,18.4,0,1
69.67,21.91,1772.0,1176.0,0,1352.0,74.6,1,1
161.13,20.55,3668.0,3315.0,1,145.0,413.5,1,2
26.01,50.55,53.0,237.0,0,1354.0,6.0,0,0
55.21,44.77,1639.0,1201.0,0,2511.0,50.6,0,1
107.3,12.22,2585.0,2013.0,1,168.0,680.6,1,1
47.48,59.15,1296.0,413.0,0,3109.0,53.8,1,0
79.29,29.82,1425.0,908.0,0,3419.0,76.2,0,1
72.81,33.04,1461.0,1543.0,0,3490.0,8.0,1,1
132.46,6.38,3408.0,3272.0,1,134.0,427.0,0,2
44.87,66.97,1408.0,191.0,0,2568.0,6.4,1,0
100.21,43.82,1999.0,2003.0,1,104.0,791.1,0,1
29.91,47.59,266.0,87.0,0,3709.0,31.4,1,0
64.25,62.59,1451.0,13.0,0,885.0,54.5,1,0
55.71,79.97,1861.0,366.0,0,1259.0,73.3,1,0
102.92,21.67,1951.0,2857.0,0,1080.0,1.0,1,1
20.91,64.43,262.0,382.0,0,1583.0,5.0,1,0
20.98,54.59,293.0,90.0,0,2125.0,63.5,1,0
